"DateTime","Embodied cognition[en]","Cognitive science[en]","Mind[en]","Cognition[en]"
"2020-06-25 00:00:00",147,363,305,440
"2020-06-26 00:00:00",144,372,321,409
"2020-06-27 00:00:00",112,294,272,351
"2020-06-28 00:00:00",134,308,267,370
"2020-06-29 00:00:00",136,405,300,470
"2020-06-30 00:00:00",165,390,311,524
"2020-07-01 00:00:00",157,343,258,455
"2020-07-02 00:00:00",135,330,290,457
"2020-07-03 00:00:00",124,327,290,405
"2020-07-04 00:00:00",102,321,258,347
"2020-07-05 00:00:00",99,321,245,348
"2020-07-06 00:00:00",149,382,299,448
"2020-07-07 00:00:00",145,370,331,420
"2020-07-08 00:00:00",153,417,328,437
"2020-07-09 00:00:00",138,381,297,436
"2020-07-10 00:00:00",130,387,309,422
"2020-07-11 00:00:00",115,290,254,369
"2020-07-12 00:00:00",124,310,268,340
"2020-07-13 00:00:00",125,352,326,424
"2020-07-14 00:00:00",128,423,329,478
"2020-07-15 00:00:00",143,398,284,421
"2020-07-16 00:00:00",183,440,352,410
"2020-07-17 00:00:00",141,420,298,430
"2020-07-18 00:00:00",102,359,288,309
"2020-07-19 00:00:00",110,419,295,369
"2020-07-20 00:00:00",163,488,386,437
"2020-07-21 00:00:00",136,426,341,470
"2020-07-22 00:00:00",136,290,317,458
"2020-07-23 00:00:00",135,287,344,451
"2020-07-24 00:00:00",138,278,298,412
"2020-07-25 00:00:00",84,256,262,333
"2020-07-26 00:00:00",99,241,268,326
"2020-07-27 00:00:00",140,325,280,354
"2020-07-28 00:00:00",129,325,335,401
"2020-07-29 00:00:00",143,329,321,414
"2020-07-30 00:00:00",152,300,264,454
"2020-07-31 00:00:00",120,251,291,336
"2020-08-01 00:00:00",107,219,227,321
"2020-08-02 00:00:00",87,307,234,261
"2020-08-03 00:00:00",142,273,299,402
"2020-08-04 00:00:00",119,283,318,434
"2020-08-05 00:00:00",162,265,266,443
"2020-08-06 00:00:00",153,275,311,439
"2020-08-07 00:00:00",128,269,281,392
"2020-08-08 00:00:00",91,218,309,336
"2020-08-09 00:00:00",116,247,291,336
"2020-08-10 00:00:00",160,318,295,433
"2020-08-11 00:00:00",139,324,276,431
"2020-08-12 00:00:00",133,333,319,397
"2020-08-13 00:00:00",119,341,292,1128
"2020-08-14 00:00:00",102,291,258,549
"2020-08-15 00:00:00",97,226,229,452
"2020-08-16 00:00:00",83,242,240,360
"2020-08-17 00:00:00",157,367,312,467
"2020-08-18 00:00:00",162,303,311,458
"2020-08-19 00:00:00",152,320,325,476
"2020-08-20 00:00:00",131,312,352,418
"2020-08-21 00:00:00",138,314,307,410
"2020-08-22 00:00:00",113,251,242,301
"2020-08-23 00:00:00",90,270,260,339
"2020-08-24 00:00:00",156,335,333,496
"2020-08-25 00:00:00",141,377,354,448
"2020-08-26 00:00:00",169,382,365,456
"2020-08-27 00:00:00",150,338,336,472
"2020-08-28 00:00:00",102,295,322,425
"2020-08-29 00:00:00",135,248,260,323
"2020-08-30 00:00:00",113,261,289,344
"2020-08-31 00:00:00",140,349,332,524
"2020-09-01 00:00:00",162,347,345,495
"2020-09-02 00:00:00",184,376,338,483
"2020-09-03 00:00:00",148,343,326,481
"2020-09-04 00:00:00",129,311,324,438
"2020-09-05 00:00:00",108,251,269,351
"2020-09-06 00:00:00",106,272,280,387
"2020-09-07 00:00:00",157,351,310,528
"2020-09-08 00:00:00",185,367,330,529
"2020-09-09 00:00:00",145,339,395,549
"2020-09-10 00:00:00",182,363,346,568
"2020-09-11 00:00:00",166,307,338,489
"2020-09-12 00:00:00",142,219,287,358
"2020-09-13 00:00:00",145,276,301,401
"2020-09-14 00:00:00",181,387,362,523
"2020-09-15 00:00:00",214,387,397,594
"2020-09-16 00:00:00",190,369,370,568
"2020-09-17 00:00:00",186,378,389,550
"2020-09-18 00:00:00",190,291,349,513
"2020-09-19 00:00:00",105,229,299,367
"2020-09-20 00:00:00",251,278,301,420
"2020-09-21 00:00:00",204,325,375,527
"2020-09-22 00:00:00",191,321,358,578
"2020-09-23 00:00:00",199,350,377,574
"2020-09-24 00:00:00",159,318,386,541
"2020-09-25 00:00:00",173,315,368,505
"2020-09-26 00:00:00",124,279,294,392
"2020-09-27 00:00:00",154,248,323,463
"2020-09-28 00:00:00",234,335,361,567
"2020-09-29 00:00:00",175,366,337,583
"2020-09-30 00:00:00",163,299,391,557
"2020-10-01 00:00:00",163,305,305,417
"2020-10-02 00:00:00",130,270,312,395
"2020-10-03 00:00:00",130,257,298,313
"2020-10-04 00:00:00",128,296,251,390
"2020-10-05 00:00:00",191,360,392,476
"2020-10-06 00:00:00",188,320,431,504
"2020-10-07 00:00:00",198,363,428,786
"2020-10-08 00:00:00",198,385,423,775
"2020-10-09 00:00:00",168,385,416,771
"2020-10-10 00:00:00",116,276,438,530
"2020-10-11 00:00:00",171,275,375,507
"2020-10-12 00:00:00",260,428,408,772
"2020-10-13 00:00:00",215,448,432,675
"2020-10-14 00:00:00",202,399,495,700
"2020-10-15 00:00:00",239,407,409,776
"2020-10-16 00:00:00",175,368,410,646
"2020-10-17 00:00:00",163,311,344,553
"2020-10-18 00:00:00",156,372,294,581
"2020-10-19 00:00:00",198,500,467,868
"2020-10-20 00:00:00",229,450,477,745
"2020-10-21 00:00:00",204,404,458,840
"2020-10-22 00:00:00",183,426,418,840
"2020-10-23 00:00:00",191,363,357,666
"2020-10-24 00:00:00",136,318,322,462
"2020-10-25 00:00:00",163,300,333,566
"2020-10-26 00:00:00",223,387,454,760
"2020-10-27 00:00:00",243,378,489,685
"2020-10-28 00:00:00",222,335,396,764
"2020-10-29 00:00:00",196,337,448,677
"2020-10-30 00:00:00",153,329,400,639
"2020-10-31 00:00:00",166,315,384,495
"2020-11-01 00:00:00",136,318,306,557
"2020-11-02 00:00:00",206,376,461,770
"2020-11-03 00:00:00",207,375,605,715
"2020-11-04 00:00:00",202,333,485,648
"2020-11-05 00:00:00",186,391,513,835
"2020-11-06 00:00:00",222,328,458,683
"2020-11-07 00:00:00",189,297,352,559
"2020-11-08 00:00:00",161,328,466,504
"2020-11-09 00:00:00",268,353,538,791
"2020-11-10 00:00:00",280,380,524,704
"2020-11-11 00:00:00",209,361,473,724
"2020-11-12 00:00:00",237,361,461,756
"2020-11-13 00:00:00",213,353,397,684
"2020-11-14 00:00:00",162,306,312,541
"2020-11-15 00:00:00",174,316,358,627
"2020-11-16 00:00:00",268,366,420,734
"2020-11-17 00:00:00",210,351,443,766
"2020-11-18 00:00:00",194,439,452,742
"2020-11-19 00:00:00",214,451,423,765
"2020-11-20 00:00:00",211,336,337,624
"2020-11-21 00:00:00",114,282,322,563
"2020-11-22 00:00:00",150,341,314,499
"2020-11-23 00:00:00",239,411,367,673
"2020-11-24 00:00:00",202,362,332,742
"2020-11-25 00:00:00",222,354,354,733
"2020-11-26 00:00:00",178,381,287,768
"2020-11-27 00:00:00",160,285,274,646
"2020-11-28 00:00:00",138,301,294,554
"2020-11-29 00:00:00",177,345,253,545
"2020-11-30 00:00:00",291,383,405,625
"2020-12-01 00:00:00",263,391,372,720
"2020-12-02 00:00:00",215,373,357,793
"2020-12-03 00:00:00",209,354,373,699
"2020-12-04 00:00:00",186,316,331,709
"2020-12-05 00:00:00",172,278,247,519
"2020-12-06 00:00:00",177,282,282,573
"2020-12-07 00:00:00",228,416,382,741
"2020-12-08 00:00:00",222,417,324,692
"2020-12-09 00:00:00",221,349,472,787
"2020-12-10 00:00:00",246,328,434,733
"2020-12-11 00:00:00",210,354,385,545
"2020-12-12 00:00:00",151,256,316,477
"2020-12-13 00:00:00",169,306,279,505
"2020-12-14 00:00:00",219,378,397,692
"2020-12-15 00:00:00",187,327,466,679
"2020-12-16 00:00:00",197,366,418,685
"2020-12-17 00:00:00",255,396,475,642
"2020-12-18 00:00:00",176,329,346,531
"2020-12-19 00:00:00",105,241,305,397
"2020-12-20 00:00:00",118,289,276,383
"2020-12-21 00:00:00",151,330,284,513
"2020-12-22 00:00:00",136,291,280,473
"2020-12-23 00:00:00",98,314,227,407
"2020-12-24 00:00:00",91,230,188,317
"2020-12-25 00:00:00",78,202,213,318
"2020-12-26 00:00:00",102,218,233,388
"2020-12-27 00:00:00",147,274,222,369
"2020-12-28 00:00:00",165,292,266,410
"2020-12-29 00:00:00",161,370,243,436
"2020-12-30 00:00:00",133,307,389,468
"2020-12-31 00:00:00",94,276,228,389
"2021-01-01 00:00:00",97,233,235,347
"2021-01-02 00:00:00",119,279,263,432
"2021-01-03 00:00:00",124,384,241,478
"2021-01-04 00:00:00",157,362,334,578
"2021-01-05 00:00:00",197,352,291,673
"2021-01-06 00:00:00",166,343,291,582
"2021-01-07 00:00:00",215,344,327,570
"2021-01-08 00:00:00",190,352,309,637
"2021-01-09 00:00:00",116,279,243,395
"2021-01-10 00:00:00",167,322,296,463
"2021-01-11 00:00:00",193,457,389,695
"2021-01-12 00:00:00",181,468,369,664
"2021-01-13 00:00:00",160,384,360,692
"2021-01-14 00:00:00",200,393,303,581
"2021-01-15 00:00:00",145,328,278,428
"2021-01-16 00:00:00",119,268,223,287
"2021-01-17 00:00:00",177,265,201,330
"2021-01-18 00:00:00",189,320,281,419
"2021-01-19 00:00:00",185,387,295,415
"2021-01-20 00:00:00",194,325,287,462
"2021-01-21 00:00:00",237,393,290,542
"2021-01-22 00:00:00",178,361,276,499
"2021-01-23 00:00:00",130,330,255,421
"2021-01-24 00:00:00",156,327,249,462
"2021-01-25 00:00:00",211,367,282,607
"2021-01-26 00:00:00",207,344,324,548
"2021-01-27 00:00:00",208,374,314,606
"2021-01-28 00:00:00",202,359,330,510
"2021-01-29 00:00:00",173,392,292,505
"2021-01-30 00:00:00",131,276,225,420
"2021-01-31 00:00:00",163,316,253,402
"2021-02-01 00:00:00",170,337,314,571
"2021-02-02 00:00:00",227,368,305,574
"2021-02-03 00:00:00",181,388,347,536
"2021-02-04 00:00:00",156,350,340,511
"2021-02-05 00:00:00",218,304,270,487
"2021-02-06 00:00:00",143,288,253,406
"2021-02-07 00:00:00",164,295,261,410
"2021-02-08 00:00:00",208,400,297,548
"2021-02-09 00:00:00",205,380,310,558
"2021-02-10 00:00:00",202,418,374,563
"2021-02-11 00:00:00",174,361,289,565
"2021-02-12 00:00:00",174,339,305,464
"2021-02-13 00:00:00",124,232,252,364
"2021-02-14 00:00:00",140,320,272,390
"2021-02-15 00:00:00",219,392,311,542
"2021-02-16 00:00:00",239,357,368,582
"2021-02-17 00:00:00",296,343,337,578
"2021-02-18 00:00:00",234,360,324,517
"2021-02-19 00:00:00",176,389,305,517
"2021-02-20 00:00:00",147,312,264,450
"2021-02-21 00:00:00",172,295,274,450
"2021-02-22 00:00:00",242,365,273,618
"2021-02-23 00:00:00",214,393,339,589
"2021-02-24 00:00:00",198,404,361,633
"2021-02-25 00:00:00",202,469,360,586
"2021-02-26 00:00:00",193,376,341,550
"2021-02-27 00:00:00",136,344,261,425
"2021-02-28 00:00:00",145,351,285,452
"2021-03-01 00:00:00",242,447,354,545
"2021-03-02 00:00:00",217,430,410,586
"2021-03-03 00:00:00",186,421,345,616
"2021-03-04 00:00:00",225,435,355,695
"2021-03-05 00:00:00",173,366,380,489
"2021-03-06 00:00:00",178,267,265,400
"2021-03-07 00:00:00",175,318,301,457
"2021-03-08 00:00:00",214,388,355,559
"2021-03-09 00:00:00",209,357,378,601
"2021-03-10 00:00:00",230,413,361,612
"2021-03-11 00:00:00",213,393,383,577
"2021-03-12 00:00:00",187,314,356,570
"2021-03-13 00:00:00",168,282,308,421
"2021-03-14 00:00:00",179,294,309,406
"2021-03-15 00:00:00",233,393,360,606
"2021-03-16 00:00:00",194,390,353,616
"2021-03-17 00:00:00",242,388,351,602
"2021-03-18 00:00:00",177,383,336,576
"2021-03-19 00:00:00",180,300,306,500
"2021-03-20 00:00:00",121,290,272,391
"2021-03-21 00:00:00",161,327,283,440
"2021-03-22 00:00:00",233,396,323,582
"2021-03-23 00:00:00",244,363,388,532
"2021-03-24 00:00:00",232,338,357,538
"2021-03-25 00:00:00",200,372,403,557
"2021-03-26 00:00:00",165,342,1036,521
"2021-03-27 00:00:00",123,256,557,401
"2021-03-28 00:00:00",149,276,552,391
"2021-03-29 00:00:00",227,359,548,556
"2021-03-30 00:00:00",193,362,439,519
"2021-03-31 00:00:00",213,381,375,445
"2021-04-01 00:00:00",160,300,391,515
"2021-04-02 00:00:00",132,241,382,394
"2021-04-03 00:00:00",135,216,344,351
"2021-04-04 00:00:00",135,218,298,372
"2021-04-05 00:00:00",181,255,363,488
"2021-04-06 00:00:00",202,352,383,543
"2021-04-07 00:00:00",204,367,396,528
"2021-04-08 00:00:00",220,318,378,517
"2021-04-09 00:00:00",170,301,403,452
"2021-04-10 00:00:00",139,321,277,412
"2021-04-11 00:00:00",174,286,274,367
"2021-04-12 00:00:00",222,406,351,556
"2021-04-13 00:00:00",182,365,386,590
"2021-04-14 00:00:00",205,346,450,568
"2021-04-15 00:00:00",199,332,426,470
"2021-04-16 00:00:00",180,342,416,450
"2021-04-17 00:00:00",148,247,324,315
"2021-04-18 00:00:00",162,298,407,394
"2021-04-19 00:00:00",210,345,700,516
"2021-04-20 00:00:00",218,311,432,545
"2021-04-21 00:00:00",213,342,399,471
"2021-04-22 00:00:00",240,327,400,462
"2021-04-23 00:00:00",195,326,359,384
"2021-04-24 00:00:00",128,287,273,328
"2021-04-25 00:00:00",153,259,278,326
"2021-04-26 00:00:00",237,325,382,499
"2021-04-27 00:00:00",240,319,409,434
"2021-04-28 00:00:00",262,329,400,442
"2021-04-29 00:00:00",244,319,329,409
"2021-04-30 00:00:00",192,277,307,457
"2021-05-01 00:00:00",138,266,285,319
"2021-05-02 00:00:00",152,228,220,332
"2021-05-03 00:00:00",236,354,387,423
"2021-05-04 00:00:00",256,351,401,484
"2021-05-05 00:00:00",227,360,351,442
"2021-05-06 00:00:00",199,317,365,404
"2021-05-07 00:00:00",153,288,318,456
"2021-05-08 00:00:00",103,242,297,389
"2021-05-09 00:00:00",168,222,262,416
"2021-05-10 00:00:00",186,347,375,510
"2021-05-11 00:00:00",167,323,392,523
"2021-05-12 00:00:00",175,303,364,529
"2021-05-13 00:00:00",163,287,349,530
"2021-05-14 00:00:00",147,290,344,492
"2021-05-15 00:00:00",151,221,311,389
"2021-05-16 00:00:00",147,270,343,452
"2021-05-17 00:00:00",176,313,371,585
"2021-05-18 00:00:00",182,315,451,567
"2021-05-19 00:00:00",169,352,363,540
"2021-05-20 00:00:00",203,314,343,489
"2021-05-21 00:00:00",180,290,331,437
"2021-05-22 00:00:00",119,194,263,356
"2021-05-23 00:00:00",133,266,283,383
"2021-05-24 00:00:00",201,297,305,466
"2021-05-25 00:00:00",198,333,377,532
"2021-05-26 00:00:00",224,304,353,527
"2021-05-27 00:00:00",210,300,334,527
"2021-05-28 00:00:00",133,237,335,459
"2021-05-29 00:00:00",132,213,321,335
"2021-05-30 00:00:00",136,236,366,413
"2021-05-31 00:00:00",196,271,380,472
"2021-06-01 00:00:00",149,289,349,466
"2021-06-02 00:00:00",180,322,407,426
"2021-06-03 00:00:00",152,291,377,437
"2021-06-04 00:00:00",168,263,306,394
"2021-06-05 00:00:00",108,235,253,320
"2021-06-06 00:00:00",128,274,292,363
"2021-06-07 00:00:00",208,309,345,465
"2021-06-08 00:00:00",171,325,342,444
"2021-06-09 00:00:00",232,236,316,419
"2021-06-10 00:00:00",177,276,310,435
"2021-06-11 00:00:00",170,255,275,389
"2021-06-12 00:00:00",124,236,244,300
"2021-06-13 00:00:00",152,220,219,337
"2021-06-14 00:00:00",189,284,298,419
"2021-06-15 00:00:00",136,271,306,423
"2021-06-16 00:00:00",262,273,312,390
"2021-06-17 00:00:00",164,241,334,451
"2021-06-18 00:00:00",134,188,334,418
"2021-06-19 00:00:00",94,199,289,318
"2021-06-20 00:00:00",141,190,301,311
"2021-06-21 00:00:00",165,249,372,433
"2021-06-22 00:00:00",153,265,397,382
"2021-06-23 00:00:00",255,256,417,429
"2021-06-24 00:00:00",198,252,461,401
"2021-06-25 00:00:00",97,283,341,308
"2021-06-26 00:00:00",117,221,313,298
"2021-06-27 00:00:00",106,198,345,269
"2021-06-28 00:00:00",163,293,409,366
"2021-06-29 00:00:00",121,247,434,418
"2021-06-30 00:00:00",123,268,368,419
"2021-07-01 00:00:00",133,287,446,579
"2021-07-02 00:00:00",102,227,370,541
"2021-07-03 00:00:00",76,198,435,449
"2021-07-04 00:00:00",99,226,334,458
"2021-07-05 00:00:00",160,267,364,648
"2021-07-06 00:00:00",189,280,427,721
"2021-07-07 00:00:00",165,258,400,757
"2021-07-08 00:00:00",151,226,353,597
"2021-07-09 00:00:00",110,248,351,578
"2021-07-10 00:00:00",90,192,320,598
"2021-07-11 00:00:00",106,189,288,485
"2021-07-12 00:00:00",141,257,387,595
"2021-07-13 00:00:00",166,300,374,623
"2021-07-14 00:00:00",121,253,440,580
"2021-07-15 00:00:00",169,278,439,481
"2021-07-16 00:00:00",130,228,386,561
"2021-07-17 00:00:00",111,186,303,425
"2021-07-18 00:00:00",88,227,419,379
"2021-07-19 00:00:00",174,290,579,530
"2021-07-20 00:00:00",140,278,581,456
"2021-07-21 00:00:00",133,236,591,827
"2021-07-22 00:00:00",141,261,625,536
"2021-07-23 00:00:00",156,221,687,570
"2021-07-24 00:00:00",108,206,547,359
"2021-07-25 00:00:00",104,205,612,504
"2021-07-26 00:00:00",141,258,794,636
"2021-07-27 00:00:00",129,271,753,543
"2021-07-28 00:00:00",133,289,747,515
"2021-07-29 00:00:00",126,260,669,444
"2021-07-30 00:00:00",114,240,620,482
"2021-07-31 00:00:00",85,159,554,367
"2021-08-01 00:00:00",84,175,593,426
"2021-08-02 00:00:00",128,318,749,593
"2021-08-03 00:00:00",135,316,859,501
"2021-08-04 00:00:00",106,266,946,578
"2021-08-05 00:00:00",111,235,999,459
"2021-08-06 00:00:00",78,258,1001,389
"2021-08-07 00:00:00",108,181,825,387
"2021-08-08 00:00:00",75,189,775,411
"2021-08-09 00:00:00",115,243,1042,526
"2021-08-10 00:00:00",137,248,999,557
"2021-08-11 00:00:00",122,247,957,577
"2021-08-12 00:00:00",115,236,994,683
"2021-08-13 00:00:00",97,240,955,522
"2021-08-14 00:00:00",82,193,667,416
"2021-08-15 00:00:00",98,207,664,359
"2021-08-16 00:00:00",127,263,969,535
"2021-08-17 00:00:00",149,267,1007,591
"2021-08-18 00:00:00",125,259,1098,606
"2021-08-19 00:00:00",158,328,1562,650
"2021-08-20 00:00:00",149,270,1606,545
"2021-08-21 00:00:00",131,270,976,439
"2021-08-22 00:00:00",87,197,945,379
"2021-08-23 00:00:00",143,261,1075,579
"2021-08-24 00:00:00",158,313,1088,621
"2021-08-25 00:00:00",152,328,1049,613
"2021-08-26 00:00:00",107,329,1195,628
"2021-08-27 00:00:00",121,301,1032,585
"2021-08-28 00:00:00",122,248,777,519
"2021-08-29 00:00:00",105,268,791,438
"2021-08-30 00:00:00",132,311,1151,640
"2021-08-31 00:00:00",185,320,1187,627
"2021-09-01 00:00:00",140,292,1155,673
"2021-09-02 00:00:00",139,276,1221,688
"2021-09-03 00:00:00",128,300,1052,560
"2021-09-04 00:00:00",93,240,901,453
"2021-09-05 00:00:00",122,284,787,454
"2021-09-06 00:00:00",174,267,1099,510
"2021-09-07 00:00:00",133,285,6106,544
"2021-09-08 00:00:00",153,315,4108,599
"2021-09-09 00:00:00",132,370,2789,591
"2021-09-10 00:00:00",154,242,2160,500
"2021-09-11 00:00:00",88,205,1170,391
"2021-09-12 00:00:00",99,249,1205,410
"2021-09-13 00:00:00",159,298,1942,639
"2021-09-14 00:00:00",277,309,1669,615
"2021-09-15 00:00:00",131,322,2006,601
"2021-09-16 00:00:00",128,364,1563,566
"2021-09-17 00:00:00",124,225,1536,598
"2021-09-18 00:00:00",109,187,903,434
"2021-09-19 00:00:00",113,244,892,405
"2021-09-20 00:00:00",199,335,1600,585
"2021-09-21 00:00:00",144,313,1568,576
"2021-09-22 00:00:00",144,298,1361,620
"2021-09-23 00:00:00",162,298,1478,631
"2021-09-24 00:00:00",186,313,1383,481
"2021-09-25 00:00:00",107,215,788,391
"2021-09-26 00:00:00",139,212,852,473
"2021-09-27 00:00:00",177,353,1273,595
"2021-09-28 00:00:00",212,306,1341,619
"2021-09-29 00:00:00",223,327,1167,713
"2021-09-30 00:00:00",164,300,1135,650
"2021-10-01 00:00:00",170,309,1058,513
"2021-10-02 00:00:00",113,243,679,442
"2021-10-03 00:00:00",185,230,686,451
"2021-10-04 00:00:00",178,304,1123,556
"2021-10-05 00:00:00",166,327,1184,626
"2021-10-06 00:00:00",199,284,1188,657
"2021-10-07 00:00:00",237,329,1265,656
"2021-10-08 00:00:00",297,297,1228,513
"2021-10-09 00:00:00",110,226,923,409
"2021-10-10 00:00:00",128,236,1094,455
"2021-10-11 00:00:00",198,361,1297,752
"2021-10-12 00:00:00",221,332,1367,566
"2021-10-13 00:00:00",190,336,1226,589
"2021-10-14 00:00:00",175,375,1283,630
"2021-10-15 00:00:00",188,284,965,510
"2021-10-16 00:00:00",139,246,732,388
"2021-10-17 00:00:00",245,253,749,438
"2021-10-18 00:00:00",265,330,1129,581
"2021-10-19 00:00:00",258,334,1312,565
"2021-10-20 00:00:00",230,342,1167,593
"2021-10-21 00:00:00",287,332,1139,657
"2021-10-22 00:00:00",264,343,1108,470
"2021-10-23 00:00:00",160,233,681,462
"2021-10-24 00:00:00",192,289,735,441
"2021-10-25 00:00:00",233,318,1137,616
"2021-10-26 00:00:00",308,396,1212,559
"2021-10-27 00:00:00",233,324,1161,638
"2021-10-28 00:00:00",380,322,999,572
"2021-10-29 00:00:00",162,294,924,513
"2021-10-30 00:00:00",135,253,691,426
"2021-10-31 00:00:00",142,240,602,345
"2021-11-01 00:00:00",202,339,1016,509
"2021-11-02 00:00:00",218,287,1203,586
"2021-11-03 00:00:00",248,316,1287,502
"2021-11-04 00:00:00",225,302,1296,545
"2021-11-05 00:00:00",229,297,967,529
"2021-11-06 00:00:00",197,227,572,422
"2021-11-07 00:00:00",198,239,635,382
"2021-11-08 00:00:00",311,345,1048,574
"2021-11-09 00:00:00",215,329,1021,565
"2021-11-10 00:00:00",244,306,1144,630
"2021-11-11 00:00:00",270,330,977,666
"2021-11-12 00:00:00",212,310,1007,538
"2021-11-13 00:00:00",146,312,565,423
"2021-11-14 00:00:00",166,234,791,446
"2021-11-15 00:00:00",254,329,1111,644
"2021-11-16 00:00:00",223,428,1125,549
"2021-11-17 00:00:00",269,295,1113,776
"2021-11-18 00:00:00",236,321,983,674
"2021-11-19 00:00:00",184,248,907,481
"2021-11-20 00:00:00",134,225,643,424
"2021-11-21 00:00:00",135,239,794,467
"2021-11-22 00:00:00",204,334,982,599
"2021-11-23 00:00:00",237,347,915,490
"2021-11-24 00:00:00",209,359,823,584
"2021-11-25 00:00:00",202,358,711,600
"2021-11-26 00:00:00",158,282,712,424
"2021-11-27 00:00:00",155,248,553,449
"2021-11-28 00:00:00",160,248,630,463
"2021-11-29 00:00:00",200,397,937,533
"2021-11-30 00:00:00",228,390,1666,588
"2021-12-01 00:00:00",194,333,1664,595
"2021-12-02 00:00:00",186,295,1387,537
"2021-12-03 00:00:00",171,286,1097,550
"2021-12-04 00:00:00",137,243,724,423
"2021-12-05 00:00:00",148,273,760,482
"2021-12-06 00:00:00",241,305,1241,605
"2021-12-07 00:00:00",284,338,1283,583
"2021-12-08 00:00:00",238,331,1156,469
"2021-12-09 00:00:00",227,348,1089,567
"2021-12-10 00:00:00",173,318,986,480
"2021-12-11 00:00:00",149,222,624,340
"2021-12-12 00:00:00",162,245,735,426
"2021-12-13 00:00:00",193,304,1036,502
"2021-12-14 00:00:00",249,345,1088,593
"2021-12-15 00:00:00",202,305,969,517
"2021-12-16 00:00:00",237,280,937,466
"2021-12-17 00:00:00",188,269,376,421
"2021-12-18 00:00:00",109,244,283,321
"2021-12-19 00:00:00",122,257,312,311
"2021-12-20 00:00:00",174,276,432,464
"2021-12-21 00:00:00",173,280,395,392
"2021-12-22 00:00:00",136,295,422,377
"2021-12-23 00:00:00",149,297,364,349
"2021-12-24 00:00:00",86,227,359,309
"2021-12-25 00:00:00",84,228,344,250
"2021-12-26 00:00:00",109,201,335,286
